userName,content,score,thumbsUpCount,reviewCreatedVersion,replyContent,appVersion,date,avod_end
유영수,너무 만족해요 근데 광고가 나오지만 멤버십을 사야하지만 이정도면 완전 대박이예요,5,0,,,,2023-09-24 18:28:50,before
민의정,굿,5,0,3.47.0,,3.47.0,2023-09-24 15:19:38,before
지연,요즘 일반화면에서 전체화면으로 확대하면 바로 확대가 안되고 일반화면크기에 나머지 화면이 검정색인데 신경좀 써주세요...,1,1,3.47.0,,3.47.0,2023-09-24 11:39:44,before
홍연호,Good,5,0,3.47.0,,3.47.0,2023-09-24 09:19:36,before
이정은,아주좋네,5,0,3.47.0,,3.47.0,2023-09-24 05:46:38,before
큐어프레셔스,라프텔 정말 잘 쓰고있어요 단점이 있다면 판권이 만료되면 보고싶은 작품들을 못 보는거도 있고 작품 목록은 많이 있는데 정작 못들여온 작품들이 대부분 이더군요 다양한 작품들을 볼 수 있게 해주시면 좋겠습니다 판권 만료 된 작품들도 많이 부활했으면 하네요,4,0,3.47.0,,3.47.0,2023-09-23 21:59:30,before
안소영,애니메이션보기 편해요!,5,0,3.47.0,,3.47.0,2023-09-23 18:31:35,before
김서현,굿 개좋아요 덕분에 최애의 애니를 보게됬어요 사링해여ㅕㅕㅕㅕ,5,0,3.47.0,,3.47.0,2023-09-23 17:20:04,before
JINGMEI JIN,저는 로그인 못하는데 최애의 아이보려면 로그인을 하라보 하면 어떡해요! ٩(๑`^´๑)۶,1,0,,,,2023-09-23 08:50:02,before
박상민,처음에 가정교사 히트맨 리본때문에 사용하기 시작했는데 계속 쓰고있네요,5,0,3.47.0,,3.47.0,2023-09-23 02:48:51,before
성민석,좋아요,5,0,3.47.0,,3.47.0,2023-09-23 00:42:05,before
김지연,전부좋긴한데..광고가 너무 많아요..ㅠㅠ 조금만 주려주시면 다 괜찮을듯..,3,0,3.47.0,,3.47.0,2023-09-23 00:28:03,before
황주호,좋아요,4,0,3.47.0,,3.47.0,2023-09-22 20:19:32,before
김건욱,넷플릭스 모자이크 짜증나서 옮겼는데 맘에들어요,5,0,3.47.0,,3.47.0,2023-09-22 16:13:32,before
김건우,조음,5,0,3.47.0,,3.47.0,2023-09-22 07:47:50,before
2e잉,"안녕하세요! 평소 라프텔을 잘 쓰고 있는 이용자입니다. 다름이 아니라 '판권 만료작' 칸을 따로 만들어주셨으면 해서 건의를 드려봅니다. 고객센터를 누르면 공지사항 칸에 판권만료작이 뜨긴 하지만 항상 들어가는 게 아니니 판권 만료작 자체를 잊을 때도 있어, 작품이 시간이 지나 내려가는 경우가 종종 있었습니다ㅠㅠ 또한 가끔씩 배너에 판권 만료작 테마가 뜨긴 하지만 종종 뜨는 게 아니라 불편함을 느꼈습니다. 그래서 MY 칸이나 태그검색 칸에 따로 '판권만료작' 이라는 칸을 따로 만들어 줬으면 해서 건의드려 봅니다. 항상 유저들 편리하게 앱 이끌어 주셔서 감사하고 수고 많으십니당",4,0,3.47.0,,3.47.0,2023-09-22 00:51:58,before
Jung Hee Lee,잘 보고 있습니다 가끔 보고싶은게 없는게 아쉽지만 그럭저럭 볼만합니다,4,0,3.47.0,,3.47.0,2023-09-21 23:02:54,before
임도윤,보관함 개꿀임,5,0,3.47.0,,3.47.0,2023-09-21 22:13:41,before
연우,응라프텔보세요,5,0,3.47.0,,3.47.0,2023-09-21 17:26:13,before
ᄏᄒᄏ,다 좋은데 저희 해피 슈가 라이프 어쩌다 사라졌나요ㅜㅜ 너무 보고싶은데,5,0,3.47.0,,3.47.0,2023-09-21 17:22:34,before
시비충,매화마다 댓글기능은 진짜 좋으나 댓글 미리보기 기능은 없애줬으면 좋겠음. 댓글미리보기 때문에 스포당하는 경우 좀 많음,3,0,,,,2023-09-20 20:39:25,before
이도현,무료로 제공되는 서비스가 굉장히 많아 좋아요,5,0,3.47.0,,3.47.0,2023-09-20 17:05:15,before
임주석,굳,5,0,3.47.0,,3.47.0,2023-09-20 03:17:09,before
김민경,너무 잘 사용하고있어요. 대부분의 애니들도 다 있어서 멤버십결제만하면 거의 다 볼수있으니까 너무 좋아요,5,0,3.47.0,,3.47.0,2023-09-19 18:40:54,before
Kus커스,이걸로 애니를 처음 접했는데 너무 잘쓰고있어요. 근데 한가지 아쉬운건 마계학교 이루마군 자막이 안나오고 있다는거지요 ㅠㅠ,5,0,3.47.0,,3.47.0,2023-09-19 17:31:05,before
구교평,좋은 OTT서비스 판권문제는 크게 어떻게 할 수 없지만 개선할 점이라면 자막 on/off기능과 자막 크기 조절기능 5초 10초 20초 건너뛰기 설정 긍정적 부정적 댓글반응 볼수 있게하는 설정 19세 애니임에도 검열본을 올리는 문제 등 여러 개선해야 할 점이 있다,5,0,3.47.0,,3.47.0,2023-09-19 12:14:23,before
허더심심,최고,5,0,,,,2023-09-19 10:07:31,before
킴HJ,어플이 느려터짐. 발로 만든 듯,1,3,3.47.0,,3.47.0,2023-09-19 00:57:46,before
Heenam Yang,잠들어 있던 애니의 욕망을 다시 깨워준 앱 이네요,5,0,,,,2023-09-18 17:44:15,before
김현중,일본애니 너무 잘 되어있어서 좋아요!!,5,0,3.47.0,,3.47.0,2023-09-18 12:11:07,before
송준민,굿 아주 좋음,5,0,3.47.0,,3.47.0,2023-09-18 03:09:40,before
Kyusouk Kwak,잘쓰고있습니다,5,0,3.47.0,,3.47.0,2023-09-17 18:46:34,before
아쿠,"굿,보는데 문제없어요,저는",5,0,3.47.0,,3.47.0,2023-09-17 16:05:49,before
중성중성,돈이없어서 광고를보고 사용하지만 정말🐶🍯이거 재미있어요 라프텔님 광고를제한을하루4회였으면 좋겠어요 제발요!! 그럼이만...,5,0,3.47.0,,3.47.0,2023-09-17 13:49:25,before
지양타김이,저는 애니좋아합니다 요즘 애니를 티비에서도 보고싶을때 옛날사람이여서 옛날 애니를 보고싶을때가 많은데...이제 안해서 너무 슬퍼요 그런데 여기는 참 괜찮은 곳인거 같아요 감사합니다,5,0,3.47.0,,3.47.0,2023-09-17 09:27:39,before
아키,애니 보기전에 댓글이 보이는데 없애주세요,3,1,3.42.0,,3.42.0,2023-09-16 18:05:24,before
박창은,굿,5,0,3.47.0,,3.47.0,2023-09-15 22:55:12,before
김주영,"라프텔을 사용하고있는 유저인데요,광고에 자주 떠서 무심코 깔아봤더니 제가 보는 애니는 다 있더라고요 광고무료로 광고가 나와도 조금조금씩 나와서 상관은 없고요,다만 애니중에서 마법소녀 사이트란 애니를 볼려니 없고,다른 애니추천 받은 애니를 볼려니 없고,그렇게 많은 애니가 있으니 다 있을순 없는법이지만 그래도 꽤 인지도가 있는 애니였는데 없더라고요.....이점만 참고하면 좋겠습니다",4,2,3.47.0,,3.47.0,2023-09-15 22:34:45,before
는슫스김영례듸ᆞ듲,좋아요,5,0,3.47.0,,3.47.0,2023-09-15 20:46:56,before
장샛별,"볼 애니도 많고 오류도 딱히 없음 good👍🏻 (달빛천사 추가해주세요ㅠㅠ +캐캐체,슈가슈가룬 더빙도요ㅠ)",4,0,3.47.0,,3.47.0,2023-09-15 19:18:04,before
그것이알고싶다.,뱔 1개도 아깝네요 라프텔 로고만 뜨고 거기서 넘어가질 않아요,1,1,,,,2023-09-15 17:48:12,before
yeong seok Kang,라프텔 왜 로고 뜨고 나서 무한로딩 걸리는 겁니까? 해결법좀 올려주세요.,1,2,3.47.0,,3.47.0,2023-09-15 15:58:14,before
이세종,제가 좋아해서 그런지는 몰라도 좋음 애니가 시대적으로 거짐 다 있네요,5,0,3.47.0,,3.47.0,2023-09-15 11:26:29,before
모닥불,"라프텔 정말 잘 사용하고있던 유저입니다. 해외에서 라프텔 사용이 불가한지 모르고 월정액을 결제한 상태에서 해외 출국을 했는데, 이후에 결제가 된 후 취소하려 하니 해외라 고객센터 전화 연결도 안되고 챗봇은 로그인해야 하는데 로그인하려면 또 해외라 서버가 안열리고... 이메일도 답장 주지 않으셔서 문의 남깁니다. 일단 현재는 구글 플레이스토어에서 월정액 해지란을 발견해 다음달 결제는 막아놓은 상태이지만, 지난달 결제액을 환불받고싶습니다. 타임라인별로 정리하면 다음과 같습니다. - 8월 9일 | 해외 출국 이후 라프텔 접속 불가 (와이파이 문제라 생각했음) - 8월 16일 | 멤버십 결제 (계속해서 접속이 되지 않아 구글링 해보니 해외에서 지원되지 않음) - 8월 18일 | 환불 받기 위해 할 수 있는 노력은 다 해보았으나 라프텔과 연락이 닿지 않음 (이메일 답장이 오지 않음)",5,6,3.47.0,,3.47.0,2023-09-15 07:13:44,before
백찬규,버벅임 너무 심함. 왜이리 실망스럽지?,1,1,3.47.0,,3.47.0,2023-09-15 01:40:12,before
김태형,저한테 맞는앱인거 같아요,4,0,3.47.0,,3.47.0,2023-09-14 23:10:44,before
Oh My God,멤버쉽 사용 중인데 다운로드할 때마다 너무 불편함. 화 하나하나 다운 받는데 너무 귀찮기도 하고 다운로드 버튼을 누르면 렉인지 버그인지 모르겠는데 너무 늦게 다운로드 창이 나타나서 전체 회차 다운로드하는 데 오래 걸리기도 하고 헷갈리기 함. 애니 한두 종류 다운로드할 때보다 대여섯 정도 종류가 늘면 늘수록 체감이 더더욱 커짐. 한 화씩 다운로드하는 것 말고도 일괄 선택 다운로드라던가 애니메이션 전체 다운로드가 있으면 굉장히 편할 거 같음.,4,31,3.47.0,,3.47.0,2023-09-14 20:52:13,before
곽서강,아니 검색하고 보면 2화 그다음 볼려면 돈 내야됨 차라리 유튜브에서 검색해서 다보는게 낳겠다 괜히 광고 영상 보고 다볼수있는줄알았는데 엄청 실망 😞 별 1개,1,1,3.47.0,,3.47.0,2023-09-14 18:37:18,before
김민결,좋아,5,0,3.47.0,,3.47.0,2023-09-14 16:48:51,before
미래,에니좋으면 다운받아라,5,0,,,,2023-09-14 10:30:16,before
김예은,"얼마 전까지 잘 사용했는데 어제 점심쯤부터 실행할려고 하면 라프텔 중앙 로고가 사라진 후 흰 화면에서 무한로딩됩니다. 문제해결을 위해 핸드폰 재부팅, 어플리케이션 캐쉬,데이터삭제, 라프텔 어플 재설치 후 실행 와이파이,데이터 문제 확인, 오랜시간 어플 실행, 구글 문의 후 해결책까지 시도 해봤지만 해결되지 않았습니다 개발자 측에서 문제 해결해주시길 바랍니다. 제 정보를 삭제해주시던가 혹은 제 데이터를 삭제해주셨으면 합니다. 또한 문제해결을 위해 해결책을 알려주셨으면 합니다. 이 문제 해결시 별점 다시 올리겠습니다.",1,28,3.47.0,,3.47.0,2023-09-13 16:11:32,before
한은경,전부 좋습니다! 개인적으로 캐릭캐릭체인지 한국 더빙판이랑 아이엠스타 더빙판도 았으면 훨씬 좋을것 같습니다!ㅎㅎ 추가 부탁드려요!,4,0,3.47.0,,3.47.0,2023-09-13 07:27:52,before
Yulrim Kim,제가 좋아하는 애니메이션을 맘껏 볼 수 있어서 좋은 것 같아요 언제든지 보고 싶을 때 볼 수 있다는게 가장 큰 장점이 아닌가 싶네요^^,4,0,3.47.0,,3.47.0,2023-09-12 21:17:49,before
박효리,다른건 다 괜찮고 좋은데 가끔씩 중간에 영상을 멈추고 잠깐 다른거 했다가 다시 라프텔에 들어왔을때 시청기록이 제가 봤던 그 시간대가 아니라 그 전에 시간대( 만약 18분 봤는데 시청기록은 6분으로 되어있다던가 그럼)... 이건 뭔가 잘못된거 같아영..,3,0,3.47.0,,3.47.0,2023-09-12 20:27:34,before
Ooga,며칠 쓴 경험으로는 매우좋습니다. 멤버쉽도 쓰고 있는데 가입전에 광고가 좀 빡셌거든요. 광고시간을 조금만 줄이고 빈도수를 높이는것이 좋겠다는게 개인적인 생각입니다.,4,0,3.47.0,,3.47.0,2023-09-12 17:41:59,before
신송이,아직 보지는 않았는 데 테마도 예쁘고 좋을것 갔네요 근데 제가 보고싶은 애니가 있는 데 않 나오더라구요ㅠㅠ그레서 4점 드릴게용^^,4,0,3.47.0,,3.47.0,2023-09-12 08:12:56,before
오리,버그 제보 합니다 무슨 버그 인지는 모르겠지만 성인인증을 할때 맞는 정보를 적어도 올바르지 않는 정보 라며 안됍니다,4,0,3.46.0,,3.46.0,2023-09-12 00:49:44,before
현승원,더만화이늘어습면합니다,5,0,3.47.0,,3.47.0,2023-09-11 16:18:24,before
김민수,가입만 해두면 아주 편합니다. 하지만 없는 애니가 너무 많네요. 애니라이프를 추천합니다.,3,0,3.46.0,,3.46.0,2023-09-11 07:24:43,before
이진환,와후,5,0,3.47.0,,3.47.0,2023-09-11 03:03:41,before
리프,멤버십 구매가 안 됩니다😢 잔액도 충분히 있는데도요,1,0,3.47.0,,3.47.0,2023-09-11 00:27:40,before
BOOM BAYAH,볼만 한 애니메이션 좀많이 있슴 좋을것 같아요,5,0,3.47.0,,3.47.0,2023-09-10 21:10:04,before
오랜기다림,좋아요. 보기도 편해지고요. 그런데 폰이나 탭으로 보다보면 가끔 버벅이는 현상이 있더라구요. 그것외엔좋아요. 한가지 추가할 게 생겼는데 몇시간 정도 이어서 보다보면 노래재생 스킵이 활성화되어 있어도 노래가 나옵니다.,5,10,3.47.0,"안녕하세요, 라프텔 리뷰 담당 푸밍이입니다. 말씀해주신 버벅거림은 꾸준히 모바일 최적화를 통해 개선하도록 노력하겠습니다. 칭찬과 건의도 함께 해주셔서 감사합니다!",3.47.0,2023-09-10 15:47:56,before
강송화,너무 재밌었어요,5,0,3.47.0,,3.47.0,2023-09-10 15:13:22,before
설윤석,아니 대용량 다운로드하면 왜 다운로드항목에서 재생이 안되는거죠? 무한로딩만 걸리고 재생이 안되네요,3,0,3.47.0,,3.47.0,2023-09-10 09:43:31,before
대청TV,멤버십을샀는데 왜안돼요?,4,0,3.46.0,,3.46.0,2023-09-09 20:42:15,before
김주찬,앞으로도 TOP 10말고 TOP 11로 해주세요...ㅎㅎ,5,0,3.47.0,,3.47.0,2023-09-09 14:21:40,before
최재관,좋네요,5,0,3.47.0,,3.47.0,2023-09-09 10:35:58,before
Soyee Jung,앱이안열립니다...,4,0,3.47.0,,3.47.0,2023-09-09 00:27:57,before
MOKU HASUI,재미난 애니 잘 보고 있어요,5,0,3.47.0,,3.47.0,2023-09-08 21:18:43,before
wor,"감상시간을 받기 위한 앱 설치 링크를 계속 애플스토어로 연결시킴, 받아야 할 감상시간을 지급하지 않음, 귀찮게 문의하여 감상시간을 받긴했으나 직접 수령하는게 아니라 옛다 먹어라 식으로 줘서 제때 이용하지 못하고 흐지부지 무료로 이용할 순 있으나 무료인 만큼 더럽게 불친절함",3,0,3.47.0,,3.47.0,2023-09-08 17:18:37,before
에어케어사업담당,너무너무너무 좋아요,5,0,3.47.0,,3.47.0,2023-09-08 16:47:07,before
손명열,앱이 너무 버벅임,3,1,3.47.0,,3.47.0,2023-09-08 01:43:33,before
베리Barrry,좋아여,5,0,3.32.0,,3.32.0,2023-09-07 23:16:56,before
당근,애니의 다양한 장르와 신작 업로드가 잘되는것 같아 좋아요,5,0,3.47.0,,3.47.0,2023-09-07 16:37:48,before
박예닮 (달뮈),여러분... 세일러문 있어요... 이정도면 끝난거죠,5,0,3.47.0,,3.47.0,2023-09-07 02:07:13,before
이시후,굿,5,0,3.47.0,,3.47.0,2023-09-07 00:10:37,before
전명원,다좋은데 가끔 전체화면 이나 화면축소할때 영상이 비율이 안맞고 짤려버리는 버그가있습니다,5,0,3.47.0,,3.47.0,2023-09-07 00:00:19,before
서블루스카이,"내가 너무좋아 하는 애니메이션들이 많아서 너무재미있게 보고 있어요.^**^""""""♡",5,0,3.47.0,,3.47.0,2023-09-06 21:45:02,before
Ta,애니가 정말 많다 15년전 애니 보러 깔음 (+) 구글에서 보러가기에 떠서 있는줄 알았는데 없다 ............... 어딜가야하나,5,0,,,,2023-09-06 17:27:43,before
김지율,굿,5,0,3.47.0,,3.47.0,2023-09-06 07:23:05,before
느그,저이거 오늘 깔아보는데 멤버십 월 11650원을 사면 한달마다 11650원을 내야하는건가요??아니면 한번사면 된건가요..,5,0,3.47.0,,3.47.0,2023-09-06 00:21:48,before
세라,다좋은데 카톡보다가 다시 애니보면 크롬캐스트 연결준비중이라고 뜨는것좀 개선해주세요,3,0,3.46.0,,3.46.0,2023-09-05 21:41:27,before
임예나,애니보기 딱 좋음!! 되게 간편함 하지만유료도 있어서 좀 아쉽...,4,0,3.47.0,,3.47.0,2023-09-05 17:19:48,before
김유나,아이패드는 부드럽게 되는데 갤럭시로 캡쳐버튼 누르면 딜레이 너무 심해요 고쳐졌으면 좋겠어요,3,0,3.47.0,,3.47.0,2023-09-05 16:10:52,before
윤태욱 (KTX-산천),"무료 광고가 있어서 좋은데 프리미엄은 비싸고, 별로 없기 때문에 별 3개 줍니다",3,0,3.47.0,,3.47.0,2023-09-04 23:11:02,before
서인준,편하고좋습니다,5,0,3.47.0,,3.47.0,2023-09-04 20:50:44,before
김민경,애니메이션이 많고 로그인만하면 좀 볼 수있어 좋은데 맴버십이 1개월 정도만 무료면 좋겠어요,5,0,3.47.0,,3.47.0,2023-09-04 17:10:08,before
권하민,제가 보고 싶은 애니를 올렸는데 안올라와서 별 하나 제거입니더... 그것만 있으면 완벽인데...,4,0,3.46.0,,3.46.0,2023-09-03 17:41:27,before
SY H,"잘 쓰고 있어요! 다만, 태그 검새과 보관함에 오래된 순이 추가되었으면 좋겠어요.",5,0,3.47.0,,3.47.0,2023-09-03 12:18:37,before
이수진,"만화도 다양한편이고 좋은데, 4인 계정으로 결제했는데 계정 공유방법이 안나와서 계정 공유 못하고 혼자쓰고 있어요. 아시면 알려주시면 감사하겠습니다.",3,0,3.47.0,,3.47.0,2023-09-02 15:57:31,before
김라희,딱좋은 에미가 있늠,5,0,3.47.0,,3.47.0,2023-09-02 15:38:50,before
je yeon moon,좋아요,5,0,3.46.0,,3.46.0,2023-09-02 14:40:30,before
kyung rok Kang,조금은 부족하지만 늘 재미있는 애니메이션을 재공함,4,0,3.47.0,,3.47.0,2023-09-01 23:20:33,before
달토끼,"정말 잘 쓰고 있는데 새로 업데이트한 회차목록 너무 보기에도, 사용하기에도 불편해용,,",4,0,,,,2023-09-01 21:35:25,before
최재복,심심하고 따분할땐 언제나. 좋아요 나만의힐링타임,5,0,3.47.0,,3.47.0,2023-09-01 15:07:56,before
정순규,더빙판 좋아하는 사람들도 있겠지만 저는 자막판을 더 좋아하는 사람입니다. 솔직히 말하면 더빙 싫어합니다. 그렇다고 더빙판을 좋아하는 사람들을 무시하고 자막판만 들여오자는 것이 아니라 더빙판을 들여온다면 자막판도 같이 갖고 와줬으면 하는 것입니다. 힘드시겠지만 둘 중 하나만이 아닌 둘 다 들여왔으면 좋겠습니다.,4,4,3.47.0,,3.47.0,2023-09-01 14:24:36,before
모닥불,"해외에서 내년까지 거주하게 될 듯 한데, 9일날 해외 도착하고부터 라프텔이 안켜져서 와이파이 문제라고 생각하고 있었습니다.  그러다가 16일날에 이번 달 멤버십이 결제가 되었는데요, 이후 여러 번 접속을 시도했으나 계속해서 접속이 안되어 찾아보니 해외에서 사용할 수 없게 되어있더군요. 아직 이번 달에 한 번도 라프텔에 접속이 되지 않았고, 앞으로도 쭉 해외에 있을 예정이라 사용할 수 없을 듯 한데 환불 가능할까요? 이메일 보낸지 꽤 됐는데 답장 없으셔서 요기에 남깁니다",5,19,3.47.0,,3.47.0,2023-08-31 18:25:17,before
Nayeon Kim,좋아요 너무 잘 보고있습니다,5,0,3.47.0,,3.47.0,2023-08-31 00:37:59,before
오늘도죽창을,없는것도 많지만 최신것도 잘 가져와서 자주 이용합니다 근데 9900원에서 왜 11650원으로 가격이 확 뛰었나요?,2,0,3.47.0,,3.47.0,2023-08-30 22:40:35,before
김수정,전체적으로 다 좋긴 좋아요 근데 애니 보먄서 중간에 광고가 많이나오고 무슨 뭐 가입해라 이런것도 종종 나오고 그리고 나중가서 앱이 저절로 끊이더군요 진짜 하...중간에 끊기는거 너무 짜증나요 돈내고 보는것도 짜증난데 튕기면 어쩌라는건지,1,0,3.47.0,,3.47.0,2023-08-30 21:03:46,before
김성식,잼남,5,0,3.47.0,,3.47.0,2023-08-29 17:26:34,before
임병호,"내 댓글, 답글 보기 기능도 만들어주세요ㅠㅠㅠㅠ",5,0,3.47.0,,3.47.0,2023-08-29 17:14:19,before
오팔 (오펄),어떤건 화질이 구림,1,0,3.47.0,,3.47.0,2023-08-29 09:23:52,before
김보람 (일월랑),좋아요,5,0,3.47.0,,3.47.0,2023-08-28 19:22:39,before
Jayu-dul,안정적이고 좋아요,5,0,3.46.0,,3.46.0,2023-08-28 17:24:46,before
윤은재,"완전 제 최애 앱이에요! 제가 지박소년하나코군이라는 만화를 정말좋아하는데,볼수있는앱이 많이 없더라구요. 혹시나 하는 마음에 설치해봤는데 있어서 너무 감동했어요!감사합니다!🥰",5,0,3.46.0,,3.46.0,2023-08-28 16:04:53,before
Naru,강추!,5,0,3.47.0,,3.47.0,2023-08-28 14:38:14,before
상큼레몬,제가 다른 패드에 깔았다가 그 패드가 고장나서 현재 사용하는 패드에 다시 깔고 로그인하는데 이메일로 하려는데 맞는 비밀번호와 이메일 주소임에도 틀렸다고 나와요 다른 거에 그 이메일 주소랑 비밀번호로 로그인하거나 하면 잘 되서 이게 틀린 것도 아닌데 말이에요 답변 한번만 부탁드릴게요,1,0,3.46.0,,3.46.0,2023-08-28 11:08:51,before
예진,다 좋은데 모바일로 볼때 접속이 느리고 렉이 심해요. 그리고 자막을 끄는 설정이 추가 됐으면 좋겠어요.,4,0,3.46.0,,3.46.0,2023-08-27 23:40:12,before
김임숙,애니가 재밌는게 많음,5,0,3.46.0,,3.46.0,2023-08-27 21:52:14,before
홍세훈,애니를공짜로 볼수있어서 너무 좋음,5,0,3.46.0,,3.46.0,2023-08-27 17:50:22,before
ᄋ예린,더빙 자막 카테고리도 추가해줬으면 좋겠네요,5,0,3.46.0,,3.46.0,2023-08-27 13:12:56,before
유스토마,👍,5,0,3.46.0,,3.46.0,2023-08-27 07:09:44,before
김시은,개좋음,5,0,3.46.0,,3.46.0,2023-08-27 03:20:21,before
조루이치,씹덕들아 대안이 없는 거 알잖아,5,0,3.46.0,,3.46.0,2023-08-26 21:53:11,before
o oo,"라프텔 덕에 정말 보고싶었던 애니를 볼 수 있었습니다. 합법적으로 볼 수 있는 것만도 감사한데 광고로 볼 수 있는 것도 꽤 많았고요... 딱히 그렇게 보기싫은 광고도 없었어서 좋았네요. 5일 멤버십 체험 중인데 구매욕을 부릅니다!! 다들 (라프텔에는 없지만) 최초의 여성 관리를 꿈꾸는 주인공의 성장을 다룬 >>채운국 이야기<< e북 전권이 단돈 3만원인 코믹스로 입덕해주세요 그럼이만 (2019.08.26) // +) 4년 동안 변화된 인터페이스나 기능이 다양해져서 좋아요. 넷플릭스를 참고한듯한 영상 자동재생 기능도 좋긴 하지만, 영상때문인지 홈화면과 작품 페이지에서 스크롤이 매끄럽지 못한 점 개선 부탁드립니다. 데이터인데도 필터검색창에서 체크박스 터치에 딜레이가 있네요. 전 여전히 채운국이야기 판권구매를 기다리며 불법애니소비근절을 응원합니당 (2023.08.26)",5,0,3.46.0,,3.46.0,2023-08-26 13:04:08,before
ᄒ,굿,5,0,3.46.0,,3.46.0,2023-08-26 13:03:41,before
류건욱,굿,5,0,,,,2023-08-26 10:12:39,before
0 02,광고가 조금 많긴 하지만 그래도 애니를 무료로 볼수 있어서 좋음,4,0,3.46.0,,3.46.0,2023-08-26 08:37:04,before
응애나 아기모코코,좋아요,5,0,3.46.0,,3.46.0,2023-08-26 05:41:20,before
NiZi Choi,Good,5,0,3.46.0,,3.46.0,2023-08-26 02:44:40,before
홍원표 (Sikayo_),진짜 9900원이 아깝지 않음~ 애니보는 사람이면 필수구메^^,5,0,3.46.0,,3.46.0,2023-08-25 22:19:11,before
루디Rudy,조금더 다양한 애니가 있었으면 좋겠어요,4,0,3.46.0,,3.46.0,2023-08-25 19:19:47,before
푸른달의선물,백그라운드 재생 가능했었으면 좋겠네요 그리고 애니만 서비스 하는 플랫폼임에도 없는 애니가 많아 아쉽네요,3,0,3.46.0,,3.46.0,2023-08-25 12:30:10,before
묵이,굿,5,0,3.46.0,,3.46.0,2023-08-25 11:45:39,before
유제민,굿,5,0,3.46.0,,3.46.0,2023-08-25 11:41:12,before
이희현,쉬는날,5,0,3.46.0,,3.46.0,2023-08-25 08:19:57,before
데이지,애니 1화부터 12화까지 한 번에 다운로드하는 기능 추가해 주세요 🙂,5,0,,,,2023-08-24 21:59:33,before
김수아,정말로 재밌어요 ㅋㅋ ㅋㅋ 😂,5,0,3.46.0,,3.46.0,2023-08-24 20:22:35,before
김학미,좋아요,5,0,3.46.0,,3.46.0,2023-08-23 18:57:35,before
김명진,플립 지원좀 해주세요... 유튜브처럼 백그라운드 재생 기능이라도 지원해주면 영상은 끊겨도 소리라도 들을텐데 접었다 펼때마다 자꾸 종료돼서 흐름이 끊기네요ㅠ,3,0,3.46.0,,3.46.0,2023-08-23 05:05:22,before
이가을,재미있다,5,0,3.46.0,,3.46.0,2023-08-22 22:01:45,before
Hyundong Lee,굿굿,5,0,3.46.0,,3.46.0,2023-08-22 10:05:34,before
3트98돌,애니볼땐 단언컨대 최고 어플입니다.,5,0,3.46.0,,3.46.0,2023-08-22 08:28:05,before
뚜룬뚜,정말 잘 유용하게 사용하는 유저입니다 아직 안들어온 애니도 있지만 금방 들어오기도하고 신작애니도 많고 정말 빠르게 들어와서 만족하면서 사용하고 있습니다! 근데 멤버쉽 가격이 뭔가 사람마다? 기기마다? 가격이 다르더라구요.. 만원넘게 결제하먄서 보다가 좀 부담이 있다깊어 해지 했는데 9900으러 이용하려면 어떻게 해야 하나요..,4,2,3.46.0,,3.46.0,2023-08-22 00:03:31,before
BaekSilver백실버,무슨 30분짜리 애니한편 보는데 광고가 10개씩이나 나오죠? 이건 선넘었다고 생각되는데요. 아무리 무료라지만 계속해서 광고가 3분마다 1번씩 나오게 되면 몰입도가 떨어지고 짜증날수밖에 없습니다. 제발 생각좀 하시고 앱 똑바로 만드시길 바랍니다.,1,0,3.46.0,,3.46.0,2023-08-21 23:59:41,before
수민..,엄청 많은 애니가 있어서 대부분 다 있는데 이용료가 너무 비싸요 배이직이 만원 넘는곳 처음봤어요... 그래서 솔직히 TV 연결 안돼도 되니까 이용료 낮은거 1개 더 있었으면 좋겠어요,3,0,3.46.0,,3.46.0,2023-08-21 22:44:53,before
라이프카운셀러Ju,애니인을 위한 진정한 앱,5,0,3.46.0,,3.46.0,2023-08-21 21:40:30,before
장봉춘,강추 강추 합니다,5,0,3.46.0,,3.46.0,2023-08-21 21:26:25,before
정세열,안녕하세요 업뎃이후 불편한점 남깁니다 솔직히 업뎃 이후부터 후회를 느낍니다 전에는 광고가 드믈게 나왔지만 업뎃한후에는 광고가 막 나옵니다 현질하라고 하는데 못하고요 업뎃이후에 만화를 복잡하게 두번터치해서 들어가게 합니다 예전엔 진짜로 편했는데 제가 적응을 못한건지 그리고 거의 보고싶은 애니 만화가 있어도 사라고 뜨고 자유자제로 못하는 느낌입니다 현질 못하는분도 힘들지 않을까 라는 생각은 안했는셧지요? 예전엔 라프텔 광고만 떳었죠 근데 지금은 아몬드 브리츠 어쩌고 진짜 진짜 계속나옵니다 겁나화나요 그리고 12초 광고면 6초 이렇게 끊어서 나와요 근데 6초와 6초 사이에 겁나 오랫동안 멈춰있다가 시작합니다 사람 놀리는데 재미 붙으셨나요? 업데이트 이후 더 불편하게 만드네요 안녕히 계시고 꼭 광고 시간이던가 광고 영상이던가 좀 바꿔주시고 복잡하게 만들지 말아주세요,1,0,3.46.0,,3.46.0,2023-08-21 20:04:46,before
Jong-woo Park,리디로그인 불가 장난치는건가,1,0,3.41.0,,3.41.0,2023-08-21 18:30:07,before
강필선,정말 좋습니당,5,0,3.46.0,,3.46.0,2023-08-21 15:23:42,before
호야,한국어에도 자막 해주세요. 없으니까 너무 불편해요,4,0,3.46.0,,3.46.0,2023-08-21 12:21:03,before
